,Index,Text,Paraphrase,G-Paraphrase,G-Text,Wangchan_eng-eng,Sbert_eng-eng,mbert_eng-eng,Wangchan_th-th,Sbert_th-th,mbert_th-th,Sbert_th-en,mbert_th-eng
40,1791,ตนจึงได้เตรียมโทรศัพท์ไปพูดคุยกับรัฐมนตรีว่าการกระทรวงมหาดไทย ประเทศมาเลเซีย เพื่อยุติปัญหาความไม่เข้าใจกันให้หมดไปในทุกเรื่อง,เพื่อยุติปัญหาความไม่เข้าใจกันให้หมดไปในทุกเรื่อง ตนจึงได้เตรียมโทรศัพท์ไปพูดคุยกับรัฐมนตรีว่าการกระทรวงมหาดไทย ประเทศมาเลเซีย ,To end the problem of not understanding each other in all matters He therefore prepared the phone to talk to the Minister of Interior. Malaysia,He therefore prepared the phone to talk to the Minister of Interior. Malaysia To end the problem of not understanding each other in all matters,0.43145298957824707,0.8566949367523193,0.9639031887054443,0.9881163835525513,0.9291159510612488,0.9398982524871826,0.6442762613296509,0.7316356897354126
41,1799,สารพันธุกรรมพื้นฐานที่ถูกนำไปจดสิทธิบัตรในครั้งนี้เป็นของประเทศไทยและถูกนำไปจากประเทศไทย,สารพันธุกรรมพื้นฐานที่ถูกนำไปจดสิทธิบัตรในครั้งนี้ถูกนำไปจากไทยและเป็นของไทย,The basic genetic material that has been patented this patent was taken from Thailand and belonging to Thailand.,The basic genetic material that has been patented in Thailand and was taken from Thailand.,0.8964313864707947,0.9533581137657166,0.9619415402412415,0.9210425615310669,0.7924473881721497,0.8960455656051636,0.3401658833026886,0.5658107399940491
42,1855,เนื่องจากต้องเข้าไปสำรวจและลงพื้นที่จริงเสียก่อน แต่เบื้องต้นนั้นคาดว่าจะเกิดการเปลี่ยนแปลงทางระบบนิเวศ โดย เฉพาะกับแนวปะการังใต้ทะเล นายไมตรี ดวงสวัสดิ์ อธิบดีกรมทรัพยากรทางทะเลและชายฝั่ง,เนื่องจากต้องเข้าไปลงพื้นที่จริงและสำรวจก่อน แต่เบื้องต้นคาดการณ์ว่าจะเกิดการเปลี่ยนแปลงทางระบบนิเวศ โดยเฉพาะกับแนวปะการังใต้ทะเล นายไมตรี ดวงสวัสดิ์ อธิบดีกรมทรัพยากรทางทะเลและชายฝั่ง,"Due to having to go to the real area and explore first But initially predicted that the ecological change would occur Especially with the coral reefs under the sea, Mr. Maitri Duangsawat, Director -General of the Department of Marine and Coastal Resources","Due to having to go to explore and enter the real area first But initially, it is expected to change the ecosystem, especially with the coral reefs under the sea, Mr. Maitree Duangsawat, Director -General of the Department of Marine and Coastal Resources",0.9025293588638306,0.9078062772750854,0.9713189601898193,0.9511228799819946,0.9563751816749573,0.9513199925422668,0.7689374685287476,0.6277081370353699
43,1866,โดยสถานพยาบาลจะได้รับค่าใช้จ่ายจากกองทุนหลักประกันสุขภาพ งบประมาณดังกล่าวเป็นส่วนของงบอุบัติเหตุฉุกเฉิน ของกองทุนหลักประกันสุขภาพ สปสช.,โดยสถานพยาบาลจะได้รับค่าใช้จ่ายจากกองทุนหลักประกันสุขภาพ ซึ่งงบประมาณนี้เป็นส่วนหนึ่งของงบอุบัติเหตุฉุกเฉินจากกองทุนหลักประกันสุขภาพ สปสช.,In which the hospital will receive expenses from the Health Security Fund This budget is part of the emergency budget from the NHSO Health Security Fund.,In which the hospital will receive expenses from the Health Security Fund The said budget is a part of the UK budget. Of the NHSO Health Security Fund,0.9999998807907104,0.8498134613037109,0.9404960870742798,0.9482921361923218,0.9811340570449829,0.9761432409286499,0.6702743768692017,0.7497770190238953
44,1880,ส่วนด้านที่แนวปะการังพังเยอะมากที่สุดก็คงจะเป็นพีพีเท่าที่เช็คได้มา เพราะว่าข้อมูลมันหลากหลาย บอกได้ว่าค่อนข้างจะเสียหายมาก,ส่วนฝั่งที่แนวประการังพังจำนวนมากที่สุดเท่าที่ตรวจสอบมาได้คือเกาะพีพี เนื่องจากข้อมูลมีความหลากหลาย แต่กล่าวได้ว่าได้รับความเสียหายค่อนข้างมาก,"As for the coral reefs, the most broken is the Phi Phi Island. Because the data is diverse But can say that it has been quite damaged","As for the side that the coral reef is the most broken, it would be PP as much as I checked. Because the information is diverse Can say that it is quite damaged",0.9142400026321411,0.8550984859466553,0.8632408380508423,0.7754944562911987,0.8272333145141602,0.902664303779602,0.7078357934951782,0.8033915758132935
45,1922,ดร.ธวัชเสนอตัวว่าตนเองมีโครงร่างแผนการป้องกันแผ่นดินไหวและมีนักวิชาการจากต่างประเทศที่พร้อมจะให้ความร่วมมือเพื่อทำการศึกษาวิจัยด้วย,ดร.ธวัชออกตัวว่าเขานั้นมีแบบร่างแผนการป้องกันแผ่นดินไหวและมีนักวิชาการจากต่างประเทศที่พร้อมจะให้ความร่วมมือในการทำการวิจัยด้วย,Dr. Thawat fills up that he has a draft of an earthquake protection plan and a foreign academic that is ready to cooperate in research.,Dr. Thawat proposed that he had a structure of an earthquake protection plan and a foreign academic that was ready to cooperate to conduct research.,0.683782696723938,0.958611011505127,0.9283634424209595,0.9023300409317017,0.9845885038375854,1.000000238418579,0.5955981016159058,0.47679007053375244
46,1928,"โดยคาดว่าจะมีนักท่องเที่ยวต่างชาติเดินทางเข้ามาลดลงในช่วงวันหยุดปีใหม่นี้ ซึ่งในส่วนนี้ถูกกระทบทำให้รายได้จากการท่องเที่ยวของชาวต่างชาติลดลงไปประมาณ30%หรือคิดเป็นเม็ดเงินสูญเสีย 5,000 ล้านบาท",ซึ่งคาดว่าในช่วงวันหยุดขึ้นปีใหม่นี้ จะมีนักเดินทางชาวต่างชาติเดินทางเข้ามาน้อยลง ซึ่งส่งผลกระทบให้สูญเสียรายรับจากการท่องเที่ยวของนักท่องเที่ยวชาวต่างชาติไปเป็นจำนวนเงินประมาณร้อยละ 30 หรือคิดเป็น 5000 ล้านบาท,Which is expected during this new year holiday There will be fewer foreign travelers coming in. Which affects the loss of revenue from tourism of foreign tourists to an amount of approximately 30 percent or 5000 million baht,"It is expected that foreign tourists will come in during this new year holiday. This part has been affected by a foreign tourism revenue to decrease by about 30%, or a loss of 5,000 million baht.",0.6014037728309631,0.6670847535133362,0.9658821225166321,0.8713152408599854,0.9183214902877808,0.9442945718765259,0.7874631881713867,0.9142893552780151
47,1955,นายสถานีขนส่งผู้โดยสารจังหวัดภูเก็ตกล่าวว่า กลุ่มนักท่องเที่ยวที่จองตั๋วเดินทางมาเที่ยวปีใหม่ที่ จ.ภูเก็ตคืนตั๋วเดินทางประมาณ 20%,นายท่ารถจังหวัดภูเก็ตพูดว่า ประมาณร้อยละ 20 ของกลุ่มนักท่องเที่ยวที่จองตั๋วจะมาเที่ยวปีใหม่ที่ภูเก็ตนั้นคืนตั๋ว,"Phuket bus terminal says about 20 percent of the group of tourists who book tickets will come to the new year in Phuket, return the ticket.","The Bus Terminal of Phuket Province said A group of tourists who book tickets to visit the new year at Phuket Province, returns about 20% travel tickets.",0.4376915395259857,0.8337939977645874,0.9218584299087524,0.8579134345054626,0.8460990786552429,0.7920056581497192,0.7335761785507202,0.746330201625824
48,1961,ปรับแผนการท่องเที่ยวจากเดิม ที่เคยวางแผนไว้ว่าจะเดินทางไปท่องเที่ยวในบริเวณชายฝั่งอันดามัน แล้วมาท่องเที่ยวในบริเวณชายฝั่งอ่าวไทยแทน,เปลี่ยนแผนการท่องเที่ยวจากเดิม ที่เคยว่าแผนว่าจะไปดำเนินการท่องเที่ยวในแถบชายฝั่งอันดามัน มาเป็นท่องเที่ยวในบริเวณฝั่งอ่าวไทยแทน ,Change the tourism plan from the original That used to say that the plan would go to travel in the Andaman coast To be a tourist on the Gulf of Thailand instead,Adjust the tourism plan from the original Who had planned to travel to the Andaman coast Then come to travel on the Gulf of Thailand instead,0.7057918310165405,0.8592745065689087,0.9618884921073914,0.8181729912757874,0.9494555592536926,0.9613460898399353,0.5690063238143921,0.7868157029151917
49,1998,ในฐานะตัวแทน พ.ต.ท.ทักษิณ ชินวัตร นายกรัฐมนตรี ตัวแทนไทยจะเสนอให้จัดตั้งระบบเตือนภัยล่วงหน้าทั้งภูมิภาค รวมถึงการเพิ่มการประสานงานด้านการให้ความช่วยเหลือทีรวดเร็ว,ในฐานะตัวแทน พ.ต.ท.ทักษิณ ชินวัตร นายก ตัวแทนประเทศไทยจะเสนอให้ติดตั้งระบบเตือนภัยล่วงหน้าทั่วทั้งภาค และเพิ่มการประสานงานเรื่องให้ความช่วยเหลืออย่างรวดเร็ว,"As a representative of Pol. Maj. Thaksin Shinawatra, the Prime Minister of Thailand, will propose to install a warning system in advance throughout the region. And increase the coordination of providing assistance quickly","As a representative of the Prime Minister Thaksin Shinawatra, the Thai representative, will propose to establish a warning system in advance in the entire region. Including increasing the coordination of fast assistance",0.7362804412841797,0.8941891193389893,0.9687662124633789,0.8982430696487427,0.9438111782073975,0.79509437084198,0.3792908191680908,0.595007598400116
50,1,เพียงแต่ทบทวนและปรับปรุงเพิ่มเติม สำนักงานพัฒนาวิทยาศาสตร์และเทคโนโลยี จัดสัมมนาเกี่ยวกับมะละกอดัดแปลงพันธุกรรมในประเทศไทย,แค่ทบทวนและปรับปรุงเพิ่มเติม สำนักงานพัฒนาวิทยาศาสตร์และเทคโนโลยี จัดประชุมเกี่ยวกับมะละกอตัดต่อพันธุกรรมในไทย,"Just review and improve Office of Science and Technology Development Held a meeting about papaya, cutting genetics in Thailand",Just review and improve Office of Science and Technology Development Organize a seminar on genetic modifications in Thailand.,1.0000001192092896,0.7427560091018677,0.8325968980789185,0.5792458057403564,0.8641960620880127,0.9225634932518005,0.4542055130004883,0.5786318182945251
51,4,อาจารย์ประจำคณะเศรษฐศาสตร์ มหาวิทยาลัยธรรมศาสตร์ กล่าวว่า นายกฯ ทักษิณ คือองค์ประกอบที่เป็นปัญหาของประเทศขณะนี้,นายกรัฐมนตรีทักษิณคือปัจจัยที่เป็นปัญหาของประเทศ ณ ตอนนี้ อาจารย์ประจำคณะเศรษฐศาสตร์ มหาวิทยาลัยธรรมศาสตร์กล่าว,"Prime Minister Thaksin is a country's problem. At this time, the professor of the Faculty of Economics Thammasat University said",Faculty of Economics Thammasat University said that Prime Minister Thaksin is the country's problem.,0.35481035709381104,0.8173008561134338,0.9472908973693848,0.9139162302017212,0.9170459508895874,0.9152146577835083,0.5792837142944336,0.7871754169464111
52,13,"อย่างไรก็ตาม ภาคประชาชนคงต้องค่อยๆ ผลักดันต่อไป เพราะกรุงโรมไม่ได้สร้างเสร็จภายในวันเดียว"" นายวิฑูรย์กล่าว รายงานโดย : มุทิตา เชื้อชั่ง ศูนย์ข่าวประชาไท",กรุงโรมไม่ได้สร้างเสร็จภายในวันเดียว ดังนั้นภาคประชาชนคงต้องค่อยๆ ผลักดันต่อไป เพราะ นายวิฑูรย์กล่าว  มุทิตา เชื้อชั่ง จากศูนย์ข่าวประชาไท รายงาน,"Rome was not completed in one day. Therefore, the public sector must gradually push further because Mr Witoon said the scales from the Prachatai News Center.","However, the public sector would have to gradually push further because Rome was not completed in one day, ""said Mr Witoon. Reported by: Muthita Chuea, Prachatai News Center.",0.6935546398162842,0.8498653769493103,0.9017903804779053,0.8943915367126465,0.9216357469558716,0.937943160533905,0.6175521612167358,0.6651788353919983
53,34,เมื่อบริษัทกัลฟ์ ฯ นำเรือออกสำรวจปลาวาฬ แต่ชาวบ้านให้นำเรือมาตรวจสอบก่อน,ชาวบ้านให้นำเรือมาตรวจสอบก่อน ก่อนบริษัทกัลฟ์ ฯ นำเรือออกสำรวจวาฬ,The villagers brought the boat to check first. Before the Gulf Company brought the boat to explore whales,When the Gulf Company brought the boat to explore the whale But the villagers brought the boat to check first,0.5834263563156128,0.7531353235244751,0.9320206046104431,0.8813647627830505,0.7516916990280151,0.8410764932632446,0.5065975189208984,0.7529593706130981
54,49,ปัจจุบันขยะในกรุงเทพฯ ถูกนำไปฝังกลบนอกกรุงเทพฯ ซึ่งก่อให้เกิดความไม่เป็นธรรมทางสังคมและสิ่งแวดล้อม,ปัจจุบันขยะใน ก.ท.ม. ถูกนำไปฝังกลบนอก ก.ท.ม. จึงเกิดความอยุติธรรมทางสังคมและสิ่งแวดล้อม,"Currently, the garbage in the Ministry of Education has been buried outside the Ministry of Education, therefore, social and environmental injustice.","Currently, garbage in Bangkok Was taken out of Bangkok Which causes social and environmental unfairness",0.6806071996688843,0.3449743986129761,0.38209426403045654,0.6479198932647705,0.6991184949874878,0.5317884683609009,0.3828712999820709,0.22771628201007843
55,52,"ปตท.จะจัดส่งน้ำมันเตามาตรฐานกำมะถันตั้งแต่ 0.5-3.5% จำนวน 4,000 ล้านลิตร","ปตท.จะจัดส่งน้ำมันเตามาตรฐานกำมะถันตั้งแต่ร้อยละ 0.5-3.5 ปริมาณ 4,000 ล้านลิตร","PTT will deliver the standard oil stove from 0.5-3.5 percent of 4,000 million liters.",PTT will deliver 40 million liters of sulfur stove from sulfur.,0.7418324947357178,0.39218997955322266,0.786017119884491,0.9430232644081116,0.9523541927337646,0.9510664343833923,0.433840811252594,0.5275001525878906
56,62,มีการรับแจ้งเหตุลักษณะดังกล่าวในพื้นที่ กทม. แล้ว 50 ครั้งด้วยกัน,ในกรุงเทพมหานครมีการรับแจ้งเหตุลักษณะดังกล่าวแล้ว 50 ครั้ง,"In Bangkok, there are 50 reports of the said characteristics.",There are 50 reports in Bangkok.,0.6945056915283203,0.9063295125961304,0.8975188732147217,0.8502984046936035,0.9310661554336548,0.7578426599502563,0.47803789377212524,0.44927018880844116
57,70,"น้ำจะท่วมพื้นที่ประมาณ 30,000-40,000 ไร่ จัดเป็นเขื่อนขนาดใหญ่","ถือเป็นเขื่อนขนาดใหญ่เพราะน้ำจะท่วมพื้นที่ประมาณ 30,000-40,000 ไร่ ","Regarded as a large dam because the water will flood the area around 30,000-40,000 rai","The water will flood the area around 30,000-40,000 rai is a large dam.",0.6661233901977539,0.9578649997711182,0.9110313653945923,0.9607119560241699,0.8700312376022339,0.9147464632987976,0.6989936828613281,0.8690460920333862
58,74,"ผู้สมัครหมายเลข 7 ได้รับคะแนนเสียงลำดับที่ 2 ที่619,039 คะแนน ส่วนลำดับที่ 3 คือนายชูวิทย์ กมลวิศิษฐ์ ได้รับคะแนนเสียง 334,168 คะแนน รายงานโดย : ศูนย์ข่าวประชาไท","ลำดับที่ 2 ผู้สมัครหมายเลข 7 ได้รับ 619,039 คะแนนเสียง ทางด้านลำดับที่ 3 คือนายชูวิทย์ กมลวิศิษฐ์ ได้รับ 334,168 คะแนนเสียง ศูนย์ข่าวประชาไทรายงาน","No. 2, the applicant number 7 received 619,039 votes. The 3rd vote is Mr. Chuwit Kamonwisit received 334,168 votes, Pracha Sai News Center.","Applicants number 7 received the 2nd vote at 619,039 points. The 3rd number is Mr. Chuwit Kamonwisit received a vote of 334,168 reports by: Prachatai News Center.",0.8855056762695312,0.9004381895065308,0.9465473294258118,0.949925422668457,0.9546670913696289,0.9139150381088257,0.6994315385818481,0.6996272802352905
59,90,รัฐมนตรีว่าการกระทรวงวิทยาศาสตร์และเทคโนโลยี กล่าวว่า คณะรัฐมนตรีมีมติเห็นชอบการนำระบบสารสนเทศออนไลน์เพื่อรวบรวมข้อมูลเกี่ยวกับทรัพยากรน้ำในทุกพื้นที่ทั่วประเทศ มาใช้บริหารจัดการน้ำ,ค.ร.ม. มีมติเห็นชอบการรวบรวมข้อมูลเกี่ยวกับทรัพยากรน้ำในทุกพื้นที่ทั่วประเทศด้วยระบบสารสนเทศออนไลน์เพื่อมาใช้บริหารจัดการน้ำ รัฐมนตรีว่าการกระทรวงวิทยาศาสตร์และเทคโนโลยีกล่าว ,The University has approved the collection of information about water resources in all areas nationwide with online information systems for water management. Minister of Science and Technology said,The Minister of Science and Technology said that the Cabinet has approved the introduction of online information systems to gather information about water resources in all areas nationwide. To manage water,0.5609124302864075,0.8315427303314209,0.8928148746490479,0.9287768602371216,0.8737045526504517,0.7116288542747498,0.6951481103897095,0.759108304977417
60,101,ท่านเหล่านี้จะมีบทบาทตั้งแต่ผมเริ่มเปิดดำเนินกิจการเพราะว่าต้องขอใบอนุญาตจากท่าน,เนื่องจากต้องขอใบอนุญาตจากพวกท่าน ท่านเหล่านี้จึงมีบทบาทตั้งแต่ผมเริ่มเปิดดำเนินกิจการของผม,Because you have to ask for a license from you These people have played a role since I started to operate my business.,These people will play a role since I started operating because of having to ask for a license from you.,0.5688959360122681,0.8645010590553284,0.8892563581466675,0.9219642877578735,0.8614428639411926,0.5027652978897095,0.5824662446975708,0.5832043886184692
61,105,ผลก็คือทำให้ผู้ใช้ยาเสพติดในประเทศไทยประมาณ 40-50% กลายเป็นผู้ติดเชื้อเอชไอวี,ผลลัพธ์คือทำให้ประมาณร้อยละ 40-50 ของผู้ใช้ยาเสพติดในประเทศไทย กลายเป็นผู้ติดเชื้อเอดส์,The result is about 40-50 percent of drug users in Thailand. Became a AIDS infection,The result is about 40-50% of drug users in Thailand to become HIV infected.,0.8459702134132385,0.6976020336151123,0.9712921380996704,0.8648923635482788,0.9165483713150024,0.9246880412101746,0.6772452592849731,0.590930700302124
62,106,บริโภคนิยมและโลกาภิวัฒน์ ทำให้วิถีชีวิตที่คนเคารพธรรมชาติอยู่อย่างพอเพียง สมดุล เปลี่ยนไปเป็นต้องการความทันสมัย สะดวกสบาย มั่งคั่ง ตามแบบฉบับชาวกรุงผู้ศิวิไลซ์,วิถีชีวิตที่คนเคารพธรรมชาติอยู่อย่างพอเพียงได้รับผลกระทบจากบริโภคนิยมและโลกาภิวัฒน์ สมดุลเปลี่ยนไปเป็นแบบชาวกรุงผู้ศิวิไลซ์ผู้ต้องการความทันสมัย สะดวกสบาย มั่งคั่ง ,"The way of life in which people respect the nature is sufficiently affected by the popular consumption and globalization. Balanced to a city of civilized people who want to be modern, comfortable, wealth.","Popular consumption and globalization Causing the way of life in which the people respect the nature sufficiently, the balance changes to be modern, convenient, wealth, typical of the people of civilized people",0.6726188659667969,0.7558965682983398,0.9348157644271851,0.867842435836792,0.8673275709152222,0.9118139743804932,0.6913788318634033,0.6409764289855957
63,113,รัฐมนตรีว่าการกระทรวงวิทยาศาสตร์และเทคโนโลยี ถ้อยแถลงข้างต้น,รัฐมนตรีว่าการกระทรวงวิทยาศาสตร์และเทคโนโลยีกล่าวข้างต้น,Minister of Science and Technology said above,Minister of Science and Technology Stated above,0.9062447547912598,0.9402663111686707,0.9165606498718262,0.47273921966552734,0.9200061559677124,0.9740922451019287,0.7124578952789307,0.7373772859573364
64,116,เราจะรวมคนจาก 656 องค์กร เพื่อเข้ายื่นหนังสือต่อนายกรัฐมนตรี ยื่นกับมือ,เราจะรวบรวมคนจาก 656 องค์กร เพื่อเข้ายื่นหนังสือกับมือให้นายกฯ,We will gather people from 656 organizations to submit a letter to the prime minister.,We will include people from 656 organizations to submit a letter to the Prime Minister.,0.9192355275154114,0.9433189630508423,0.963275671005249,0.9492858052253723,0.9422450065612793,0.9087392091751099,0.7068014144897461,0.7388231158256531
65,131,นายราโต โรดริโก ผู้อำนวยการกองทุนการเงินระหว่างประเทศ (ไอเอ็มเอฟ) กล่าว ผู้อำนวยการไอเอ็มเอฟส่งสัญญาณเตือนกลุ่มประเทศผู้บริโภคน้ำมัน ว่า ควรต้องลดอุปสงค์ด้านพลังงานลง,ผู้อำนวยการกองทุนการเงินระหว่างประเทศ (ไอเอ็มเอฟ) นายราโต โรดริโก กล่าวว่า กลุ่มประเทศผู้บริโภคน้ำมันได้รับสัญญาณเตือนจากผู้อำนวยการไอเอ็มเอฟว่าควรต้องลดอุปสงค์ด้านพลังงานลง,"The director of the International Monetary Fund (IMF), Mr Rotor Rodrigo, said that the oil consumer country has received a warning from the Director of IMF that it should reduce energy demand.","Mr Rotor Rodrigo, Director of the International Monetary Fund (IMF), said the director of IMF warning the consumer consumer countries that it should reduce energy demand.",0.6251145601272583,0.9359866380691528,0.9137899279594421,0.7827771306037903,0.9698952436447144,0.9012539386749268,0.530612587928772,0.6292012333869934
66,133,"ทุกวันนี้สื่อเขียนอะไรได้ตามสบายอยู่แล้ว"" พ.ต.ท.ทักษิณ นากยรัฐมนตรี กล่าวกับผู้สื่อข่าวระหว่างเดินทางไปเป็นประธานพิธีเปิดงาน ไทยแลนด์ เพรส แฟร์ ที่เมืองทองธานี","ระหว่างเดินทางไปเป็นประธานพิธีเปิดงาน ไทยแลนด์ เพรส แฟร์ ที่เมืองทองธานี นากยรัฐมนตรี พ.ต.ท.ทักษิณ กล่าวกับผู้สื่อข่าวว่า ""ทุกวันนี้สื่อเขียนอะไรได้ตามสบายอยู่แล้ว""","While traveling to the opening ceremony of the Thailand President in Muang Thong Thani, the Minister of Thani, Thaksin said to reporters that ""Today, the media can write anything comfortably.""","Today, the media can write anything comfortably. ""Pol. Maj. Thaksin Nak, Deputy Minister told reporters while traveling to the opening ceremony of the Thailand Press Fair in Muang Thong Thani.",0.39212340116500854,0.8600842952728271,0.9333204030990601,0.7017039060592651,0.9245787262916565,0.91800856590271,0.6196784377098083,0.7605546712875366
67,143,กกต.จังหวัดสกลนครกระทำผิดกฎหมายเลือกตั้ง และ กกต.กลาง ที่มีอักษรย่อ จ.2 คน เรียกรับเงิน 25 ล้านบาท,กกต.กลาง อักษรย่อ จ. 2 คน เรียกรับเงิน 25 ล้านบาทและกกต.จังหวัดสกลนครกระทำผิดกฎหมายเลือกตั้ง,"The Central Election Commission of Thailand, 2 people, called for 25 million baht and the Election Commission of Sakon Nakhon Province, violated the election.","Sakon Nakhon Provincial Election Commission violates the law and the Central Election Commission with abbreviations, 2 people calling 25 million baht",0.43650901317596436,0.20065614581108093,0.8184527158737183,0.9665915966033936,0.9532510042190552,0.8517271876335144,0.6478776931762695,0.4880746006965637
68,148,ดังนั้นเราต้องพิสูจน์ความจริงไม่ว่าจะออกมาเป็นอย่างไร,ไม่ว่าจะออกมาเป็นอย่างไร เราก็ต้องพิสูจน์ความจริง,Regardless of how it came out We must prove the truth.,So we have to prove the truth no matter what it is.,0.7093263268470764,0.8913399577140808,0.7752185463905334,0.8582956790924072,0.7775658369064331,0.9238450527191162,0.5800853371620178,0.7036074995994568
69,153,"ราคาสินค้าเกษตรแทบทุกชนิดสูงกว่าปีที่แล้ว เช่น ข้าว จาก 5,120 บาทต่อตัน เป็น 5,220 บาทต่อตัน ยางพารา จาก 35.75 บาทต่อกิโลกรัม เป็น 45.19 บาทต่อกิโลกรัม รายงานโดย : ศูนย์ข่าวประชาไท","สินค้าเกษตรเกือบทุกชนิดราคาสูงกว่าปีที่แล้ว เช่น ยางพาราจาก 35.75 บาทต่อกิโลกรัมกลายเป็น 45.19 บาทต่อกิโลกรัม  ข้าวจาก 5,120 บาทต่อตันกลายเป็น 5,220 บาทต่อตัน ศูนย์ข่าวประชาไทรายงาน","Almost all agricultural products are higher than last year, such as rubber from 35.75 baht per kilogram to 45.19 baht per kilogram. Rice from 5,120 baht per ton to 5,220 baht per ton.","The price of almost all kinds of agricultural products than last year, such as rice from 5,120 baht per ton to 5,220 baht per ton of rubber from 35.75 baht per kilogram to 45.19 baht per kilogram. Reported by: Prachatai News Center",0.7704715728759766,0.7363346815109253,0.8470485210418701,0.8331567049026489,0.9095176458358765,0.880718469619751,0.744358479976654,0.8112671375274658
70,159,อ.เถิน จ.ลำปาง เร่งรัฐจ่ายเงินชดเชยค่าที่ดินที่ได้รับผลกระทบจากการก่อสร้างโครงการอ่างเก็บน้ำแม่ มอก นายอุทัย สารมณี ตัวแทนชาวบ้านเวียงมอก กล่าวว่า เมื่อปี พ.ศ.2534,อำเภอเถิน จังหวัดลำปาง เร่งให้ภาครัฐจ่ายเงินชดเชยค่าที่ดินที่ได้รับผลกระทบจากการก่อสร้างโครงการอ่างเก็บน้ำแม่มอก นายอุทัย สารมณี ตัวแทนชาวบ้านเวียงมอก กล่าวว่าในปี พ.ศ.2534 ,"Thoen District, Lampang Province, accelerating the government to pay compensation for land that was affected by the construction of the Mae Mok Reservoir Project, Mr. Uthai Saramanee, representative of the villagers of Wiang Mok, said that in 1991","Lampang District, Lampang Province, accelerating the state paying compensation for the land that was affected by the construction of the Mae Mok Reservoir Project, Mr. Uthai Saramanee, representative of the villagers of Wiang Mok, said that in 1991",0.8312065005302429,0.9637719392776489,0.973962664604187,0.9642624855041504,0.9510160684585571,0.8651416301727295,0.5095890760421753,0.6800928115844727
71,184,รัฐบาลเวียดนามเป็นเจ้าภาพจัดการประชุมภาคประชาชนเอเชีย-ยุโรปครั้งที่ 5 ที่กรุงฮานอย,การประชุมภาคประชาชนเอเชีย-ยุโรปครั้งที่ 5 มีเจ้าภาพเป็นรัฐบาลเวียดนาม จัดที่กรุงฮานอย,The 5th Asian-European People's Meeting has the host of the Vietnamese government. Arranged in Hanoi,The Vietnamese government hosted the 5th Asian-European People's Conference in Hanoi.,0.627672553062439,0.674618124961853,0.9638143181800842,0.9265021681785583,0.9462038278579712,0.8944240808486938,0.734100341796875,0.8297437429428101
72,198,ประกาศหวัดนกในไทยกลับมาระบาดรอบ 2 หลังพบผู้เสียชีวิตติดเชื้อH5N1 ที่ปราจีนบุรี 1 คน,ประกาศไข้หวัดนกในไทยกลับมาระบาดรอบ 2 หลังจากที่ปราจีนบุรีพบผู้เสียชีวิตติดเชื้อ H5N1 จำนวน 1 คน,Announcement of the bird flu in Thailand back to the rose 2 after Prachinburi found 1 person who died.,"Announced the rainfall in Thailand back to the root of 2 rounds, found the death of H5N1 At Prachinburi 1 person",0.7043056488037109,0.15451408922672272,0.7503063678741455,0.9425206780433655,0.942651093006134,0.832927942276001,0.41399410367012024,0.4287148714065552
73,205,กล่าวตอนหนึ่งของการปาฐกถาพิเศษว่า ประเทศไทยมีความรู้เกี่ยวกับท้องถิ่นศึกษา โดยเฉพาะภาคใต้ตอนล่างน้อยมาก,ประเทศไทยมีความรู้เรื่องท้องถิ่นศึกษาน้อย โดยเฉพาะภาคใต้ตอนล่าง กล่าวตอนหนึ่งของการปาฐกถาพิเศษ,Thailand has little knowledge of local education. Especially the lower southern region Said one part of a special speech,Said at one part of the special speech that Thailand has knowledge about local education. Especially the lower southern region is very small,0.6057536602020264,0.7990336418151855,0.963759183883667,0.9298740029335022,0.9570407867431641,0.9098596572875977,0.5645146369934082,0.5869237184524536
74,208,กองทัพได้นำคณะเยาวชนจากจังหวัดภาคใต้ ประกอบด้วยสตูล ปัตตานี ยะลา สงขลา และนราธิวาส จำนวน 240 คน,กองทัพได้นำคณะเยาวชนจากจังหวัดภาคใต้จำนวน 240 คน จากสตูล ปัตตานี ยะลา สงขลา และนราธิวาส ,"The army led 240 youth from Southern provinces from Satun Pattani, Yala, Songkhla and Narathiwat.","The army led the youth from the southern provinces. Consisting of Satun Pattani, Yala, Songkhla and Narathiwat, 240 people",0.7867178916931152,0.840874433517456,0.9182480573654175,0.973850429058075,0.9758954644203186,0.9615776538848877,0.5798909664154053,0.7489700317382812
75,211,บ่ายวันนี้ พล.อ.ชวลิต ยงใจยุทธ รองนายกรัฐมนตรี ได้เรียกผู้ว่าราชการและหัวหน้าส่วนราชการในพื้นที่ 3 จังหวัดชายแดนภาคใต้ มาร่วมประชุมที่ศาลากลาง,บ่ายวันนี้ รองนายกรัฐมนตรี พล.อ.ชวลิต ยงใจยุทธ ได้เรียกหัวหน้าส่วนราชการและผู้ว่าราชการในพื้นที่สามจังหวัดชายแดนภาคใต้มาร่วมประชุมที่ศาลากลาง,"This afternoon, Deputy Prime Minister, Gen. Chavalit Yongchaiyut, called the head of government and governors in the three southern border provinces attended the meeting at the City Hall.","This afternoon, Gen. Chavalit Yongchaiyut, Deputy Prime Minister Called the governor and head of government agencies in the 3 southern border provinces Join the meeting at the town hall",0.7606960535049438,0.46561354398727417,0.912470281124115,0.9382690787315369,0.9888693690299988,0.9514298439025879,0.4371897578239441,0.567438006401062
